Season,Cyclone Name,Latitude,Longitude,Pressure,Wind (Knots),Category,datetime,Name Season,Category numeric,Birth,Age (days),nameyear
1970/1971,Fiona,-18.3,143.1,990.0,,1,1971-02-19 23:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,3.125,fiona1971
1970/1971,Fiona,-20.3,146.3,995.0,,1,1971-02-20 11:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,3.625,fiona1971
1970/1971,Fiona,-22.1,149.0,996.0,,L,1971-02-20 23:00:00,Fiona 1970/1971,0.0,1971-02-16 20:00:00,4.125,fiona1971
1970/1971,Fiona,-22.6,149.3,995.0,,1,1971-02-21 02:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,4.25,fiona1971
1970/1971,Fiona,-23.1,150.9,995.0,,1,1971-02-21 09:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,4.541666666666667,fiona1971
1970/1971,Fiona,-23.3,151.1,996.0,,L,1971-02-21 11:00:00,Fiona 1970/1971,0.0,1971-02-16 20:00:00,4.625,fiona1971
1970/1971,Fiona,-24.4,152.1,994.0,,1,1971-02-21 23:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,5.125,fiona1971
1970/1971,Fiona,-24.4,152.8,995.0,,1,1971-02-22 08:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,5.5,fiona1971
1970/1971,Fiona,-24.3,153.2,996.0,,L,1971-02-22 11:00:00,Fiona 1970/1971,0.0,1971-02-16 20:00:00,5.625,fiona1971
1970/1971,Fiona,-23.8,154.5,994.0,,1,1971-02-22 20:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,6.0,fiona1971
1970/1971,Fiona,-24.0,155.2,995.0,,1,1971-02-22 23:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,6.125,fiona1971
1970/1971,Fiona,-24.1,155.8,994.0,,1,1971-02-23 02:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,6.25,fiona1971
1970/1971,Fiona,-23.5,157.0,993.0,,1,1971-02-23 11:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,6.625,fiona1971
1970/1971,Fiona,-22.7,158.6,991.0,,1,1971-02-23 23:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,7.125,fiona1971
1970/1971,Fiona,-22.3,159.8,993.0,,1,1971-02-24 11:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,7.625,fiona1971
1970/1971,Fiona,-22.0,160.5,992.0,,1,1971-02-24 23:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,8.125,fiona1971
1970/1971,Fiona,-21.6,161.3,992.0,,1,1971-02-25 11:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,8.625,fiona1971
1970/1971,Fiona,-21.9,162.0,990.0,40.0,1,1971-02-25 12:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,8.666666666666666,fiona1971
1970/1971,Fiona,-21.5,163.0,990.0,40.0,1,1971-02-26 00:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,9.166666666666666,fiona1971
1970/1971,Fiona,-20.5,162.8,990.0,40.0,1,1971-02-26 12:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,9.666666666666666,fiona1971
1970/1971,Fiona,-20.0,162.1,990.0,40.0,1,1971-02-27 00:00:00,Fiona 1970/1971,1.0,1971-02-16 20:00:00,10.166666666666666,fiona1971
1970/1971,Fiona,-21.0,161.8,997.0,30.0,L,1971-02-27 12:00:00,Fiona 1970/1971,0.0,1971-02-16 20:00:00,10.666666666666666,fiona1971
1970/1971,Fiona,-21.9,162.0,997.0,30.0,L,1971-02-28 00:00:00,Fiona 1970/1971,0.0,1971-02-16 20:00:00,11.166666666666666,fiona1971
1970/1971,Fiona,-23.0,161.6,997.0,30.0,L,1971-02-28 12:00:00,Fiona 1970/1971,0.0,1971-02-16 20:00:00,11.666666666666666,fiona1971
1970/1971,Ida,-17.0,155.2,1004.0,,L,1971-02-15 23:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,0.0,ida1971
1970/1971,Ida,-17.4,155.7,1003.0,,L,1971-02-16 02:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,0.125,ida1971
1970/1971,Ida,-16.7,157.1,999.0,,L,1971-02-16 08:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,0.375,ida1971
1970/1971,Ida,-17.4,157.3,1000.0,,L,1971-02-16 11:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,0.5,ida1971
1970/1971,Ida,-17.5,156.9,998.0,,L,1971-02-16 14:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,0.625,ida1971
1970/1971,Ida,-17.3,156.5,997.0,,L,1971-02-16 17:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,0.75,ida1971
1970/1971,Ida,-16.7,156.5,995.0,,1,1971-02-16 20:00:00,Ida 1970/1971,1.0,1971-02-15 23:00:00,0.875,ida1971
1970/1971,Ida,-16.7,157.2,990.0,,1,1971-02-16 23:00:00,Ida 1970/1971,1.0,1971-02-15 23:00:00,1.0,ida1971
1970/1971,Ida,-17.6,157.7,984.0,,2,1971-02-17 05:00:00,Ida 1970/1971,2.0,1971-02-15 23:00:00,1.25,ida1971
1970/1971,Ida,-18.3,158.1,980.0,,2,1971-02-17 11:00:00,Ida 1970/1971,2.0,1971-02-15 23:00:00,1.5,ida1971
1970/1971,Ida,-18.0,158.6,980.0,,2,1971-02-17 17:00:00,Ida 1970/1971,2.0,1971-02-15 23:00:00,1.75,ida1971
1970/1971,Ida,-18.3,159.2,983.0,,2,1971-02-17 20:00:00,Ida 1970/1971,2.0,1971-02-15 23:00:00,1.875,ida1971
1970/1971,Ida,-19.0,159.6,985.0,,2,1971-02-17 23:00:00,Ida 1970/1971,2.0,1971-02-15 23:00:00,2.0,ida1971
1970/1971,Ida,-19.0,159.8,980.0,55.0,2,1971-02-18 00:00:00,Ida 1970/1971,2.0,1971-02-15 23:00:00,2.0416666666666665,ida1971
1970/1971,Ida,-20.0,160.4,990.0,40.0,1,1971-02-18 12:00:00,Ida 1970/1971,1.0,1971-02-15 23:00:00,2.5416666666666665,ida1971
1970/1971,Ida,-20.8,161.0,990.0,40.0,1,1971-02-19 00:00:00,Ida 1970/1971,1.0,1971-02-15 23:00:00,3.0416666666666665,ida1971
1970/1971,Ida,-21.7,161.8,990.0,40.0,1,1971-02-19 12:00:00,Ida 1970/1971,1.0,1971-02-15 23:00:00,3.5416666666666665,ida1971
1970/1971,Ida,-22.5,162.7,990.0,40.0,1,1971-02-20 00:00:00,Ida 1970/1971,1.0,1971-02-15 23:00:00,4.041666666666667,ida1971
1970/1971,Ida,-23.3,164.2,997.0,30.0,L,1971-02-20 12:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,4.541666666666667,ida1971
1970/1971,Ida,-24.5,166.2,997.0,30.0,L,1971-02-21 00:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,5.041666666666667,ida1971
1970/1971,Ida,-25.0,170.2,997.0,30.0,L,1971-02-21 12:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,5.541666666666667,ida1971
1970/1971,Ida,-25.0,174.0,997.0,30.0,L,1971-02-22 00:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,6.041666666666667,ida1971
1970/1971,Ida,-26.6,173.4,997.0,30.0,L,1971-02-22 12:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,6.541666666666667,ida1971
1970/1971,Ida,-27.9,172.3,997.0,30.0,L,1971-02-23 00:00:00,Ida 1970/1971,0.0,1971-02-15 23:00:00,7.041666666666667,ida1971
1970/1971,Lena,-12.4,154.8,995.0,,1,1971-03-13 05:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.0,lena1971
1970/1971,Lena,-13.1,155.3,994.0,,1,1971-03-13 08:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.125,lena1971
1970/1971,Lena,-13.6,155.8,994.0,,1,1971-03-13 11:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.25,lena1971
1970/1971,Lena,-14.2,156.1,992.0,,1,1971-03-13 14:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.375,lena1971
1970/1971,Lena,-14.6,156.4,992.0,,1,1971-03-13 17:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.5,lena1971
1970/1971,Lena,-15.2,156.7,992.0,,1,1971-03-13 20:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.625,lena1971
1970/1971,Lena,-15.8,156.8,994.0,,1,1971-03-13 23:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.75,lena1971
1970/1971,Lena,-16.4,156.8,992.0,,1,1971-03-14 02:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,0.875,lena1971
1970/1971,Lena,-17.0,156.8,990.0,,1,1971-03-14 05:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,1.0,lena1971
1970/1971,Lena,-17.6,156.8,990.0,,1,1971-03-14 08:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,1.125,lena1971
1970/1971,Lena,-18.2,156.7,992.0,,1,1971-03-14 11:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,1.25,lena1971
1970/1971,Lena,-18.7,156.4,990.0,,1,1971-03-14 14:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,1.375,lena1971
1970/1971,Lena,-19.2,156.2,987.0,,1,1971-03-14 17:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,1.5,lena1971
1970/1971,Lena,-19.7,155.8,985.0,,2,1971-03-14 20:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,1.625,lena1971
1970/1971,Lena,-20.1,155.4,983.0,,2,1971-03-14 23:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,1.75,lena1971
1970/1971,Lena,-20.5,155.1,983.0,,2,1971-03-15 02:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,1.875,lena1971
1970/1971,Lena,-20.9,154.8,980.0,,2,1971-03-15 05:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.0,lena1971
1970/1971,Lena,-21.4,154.6,980.0,,2,1971-03-15 08:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.125,lena1971
1970/1971,Lena,-21.5,154.4,980.0,,2,1971-03-15 10:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.2083333333333335,lena1971
1970/1971,Lena,-21.7,154.4,980.0,,2,1971-03-15 11:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.25,lena1971
1970/1971,Lena,-22.0,154.2,980.0,,2,1971-03-15 14:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.375,lena1971
1970/1971,Lena,-22.3,154.1,980.0,,2,1971-03-15 17:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.5,lena1971
1970/1971,Lena,-22.4,154.1,981.0,,2,1971-03-15 18:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.5416666666666665,lena1971
1970/1971,Lena,-22.6,154.2,984.0,,2,1971-03-15 20:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.625,lena1971
1970/1971,Lena,-22.9,154.2,985.0,,2,1971-03-15 23:00:00,Lena 1970/1971,2.0,1971-03-13 05:00:00,2.75,lena1971
1970/1971,Lena,-23.3,154.3,987.0,,1,1971-03-16 02:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,2.875,lena1971
1970/1971,Lena,-23.7,154.5,988.0,,1,1971-03-16 05:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.0,lena1971
1970/1971,Lena,-23.9,154.8,988.0,,1,1971-03-16 08:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.125,lena1971
1970/1971,Lena,-24.0,155.0,990.0,,1,1971-03-16 11:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.25,lena1971
1970/1971,Lena,-23.9,155.1,991.0,,1,1971-03-16 14:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.375,lena1971
1970/1971,Lena,-23.8,155.2,991.0,,1,1971-03-16 17:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.5,lena1971
1970/1971,Lena,-23.7,155.3,991.0,,1,1971-03-16 20:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.625,lena1971
1970/1971,Lena,-23.6,155.4,992.0,,1,1971-03-16 23:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.75,lena1971
1970/1971,Lena,-23.4,155.6,992.0,,1,1971-03-17 02:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,3.875,lena1971
1970/1971,Lena,-23.2,155.8,992.0,,1,1971-03-17 05:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.0,lena1971
1970/1971,Lena,-23.1,156.1,992.0,,1,1971-03-17 08:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.125,lena1971
1970/1971,Lena,-22.9,156.3,992.0,,1,1971-03-17 11:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.25,lena1971
1970/1971,Lena,-22.7,156.6,992.0,,1,1971-03-17 14:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.375,lena1971
1970/1971,Lena,-22.6,157.0,992.0,,1,1971-03-17 17:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.5,lena1971
1970/1971,Lena,-22.4,157.4,992.0,,1,1971-03-17 20:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.625,lena1971
1970/1971,Lena,-22.2,157.9,992.0,,1,1971-03-17 23:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.75,lena1971
1970/1971,Lena,-22.0,158.4,992.0,,1,1971-03-18 02:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,4.875,lena1971
1970/1971,Lena,-21.8,158.9,992.0,,1,1971-03-18 05:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.0,lena1971
1970/1971,Lena,-21.7,159.4,992.0,,1,1971-03-18 08:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.125,lena1971
1970/1971,Lena,-21.5,159.9,992.0,,1,1971-03-18 11:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.25,lena1971
1970/1971,Lena,-21.4,160.4,992.0,,1,1971-03-18 14:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.375,lena1971
1970/1971,Lena,-21.4,160.8,992.0,,1,1971-03-18 17:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.5,lena1971
1970/1971,Lena,-21.5,161.2,993.0,,1,1971-03-18 20:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.625,lena1971
1970/1971,Lena,-21.6,161.6,994.0,,1,1971-03-18 23:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.75,lena1971
1970/1971,Lena,-21.6,162.0,995.0,,1,1971-03-19 02:00:00,Lena 1970/1971,1.0,1971-03-13 05:00:00,5.875,lena1971
1970/1971,Lena,-21.7,162.5,996.0,,L,1971-03-19 05:00:00,Lena 1970/1971,0.0,1971-03-13 05:00:00,6.0,lena1971
1970/1971,Lena,-21.8,163.0,997.0,,L,1971-03-19 08:00:00,Lena 1970/1971,0.0,1971-03-13 05:00:00,6.125,lena1971
1970/1971,Lena,-22.1,163.6,998.0,,L,1971-03-19 11:00:00,Lena 1970/1971,0.0,1971-03-13 05:00:00,6.25,lena1971
1970/1971,Lena,-22.3,164.4,998.0,,L,1971-03-19 14:00:00,Lena 1970/1971,0.0,1971-03-13 05:00:00,6.375,lena1971
1970/1971,Lena,-22.9,165.4,998.0,,L,1971-03-19 17:00:00,Lena 1970/1971,0.0,1971-03-13 05:00:00,6.5,lena1971
1970/1971,Lena,-23.4,166.6,998.0,,L,1971-03-19 20:00:00,Lena 1970/1971,0.0,1971-03-13 05:00:00,6.625,lena1971
1970/1971,Lena,-24.0,167.8,1000.0,,L,1971-03-19 23:00:00,Lena 1970/1971,0.0,1971-03-13 05:00:00,6.75,lena1971
1970/1971,Priscilla,-16.5,176.0,997.0,30.0,L,1970-12-16 00:00:00,Priscilla 1970/1971,0.0,1970-12-16 00:00:00,0.0,priscilla1970
1970/1971,Priscilla,-18.1,176.4,990.0,40.0,1,1970-12-17 00:00:00,Priscilla 1970/1971,1.0,1970-12-16 00:00:00,1.0,priscilla1970
1970/1971,Priscilla,-19.5,177.1,990.0,40.0,1,1970-12-17 12:00:00,Priscilla 1970/1971,1.0,1970-12-16 00:00:00,1.5,priscilla1970
1970/1971,Priscilla,-21.0,179.0,990.0,40.0,1,1970-12-18 00:00:00,Priscilla 1970/1971,1.0,1970-12-16 00:00:00,2.0,priscilla1970
1970/1971,Priscilla,-23.1,182.8,997.0,30.0,L,1970-12-18 12:00:00,Priscilla 1970/1971,0.0,1970-12-16 00:00:00,2.5,priscilla1970
1970/1971,Priscilla,-25.6,187.1,997.0,30.0,L,1970-12-19 00:00:00,Priscilla 1970/1971,0.0,1970-12-16 00:00:00,3.0,priscilla1970
1970/1971,Rosie,-14.7,164.0,997.0,30.0,2,1970-12-30 00:00:00,Rosie 1970/1971,2.0,1970-12-30 00:00:00,0.0,rosie1970
1970/1971,Rosie,-15.3,165.5,997.0,30.0,2,1970-12-30 12:00:00,Rosie 1970/1971,2.0,1970-12-30 00:00:00,0.5,rosie1970
1970/1971,Rosie,-16.3,164.4,990.0,40.0,2,1970-12-31 00:00:00,Rosie 1970/1971,2.0,1970-12-30 00:00:00,1.0,rosie1970
1970/1971,Rosie,-17.6,166.2,990.0,40.0,2,1970-12-31 12:00:00,Rosie 1970/1971,2.0,1970-12-30 00:00:00,1.5,rosie1970
1970/1971,Rosie,-18.7,165.4,980.0,55.0,1,1971-01-01 00:00:00,Rosie 1970/1971,1.0,1970-12-30 00:00:00,2.0,rosie1970
1970/1971,Rosie,-19.9,165.0,980.0,55.0,1,1971-01-01 12:00:00,Rosie 1970/1971,1.0,1970-12-30 00:00:00,2.5,rosie1970
1970/1971,Rosie,-21.2,165.0,980.0,55.0,1,1971-01-02 00:00:00,Rosie 1970/1971,1.0,1970-12-30 00:00:00,3.0,rosie1970
1970/1971,Rosie,-23.3,165.1,980.0,55.0,L,1971-01-02 12:00:00,Rosie 1970/1971,0.0,1970-12-30 00:00:00,3.5,rosie1970
1970/1971,Rosie,-28.8,166.6,990.0,40.0,L,1971-01-03 00:00:00,Rosie 1970/1971,0.0,1970-12-30 00:00:00,4.0,rosie1970
1970/1971,Rosie,-33.3,169.8,990.0,40.0,L,1971-01-03 12:00:00,Rosie 1970/1971,0.0,1970-12-30 00:00:00,4.5,rosie1970
1970/1971,Rosie,-38.5,170.8,990.0,40.0,1,1971-01-04 00:00:00,Rosie 1970/1971,1.0,1970-12-30 00:00:00,5.0,rosie1970
1970/1971,Rosie,-40.6,169.1,997.0,30.0,1,1971-01-04 12:00:00,Rosie 1970/1971,1.0,1970-12-30 00:00:00,5.5,rosie1970
1971/1972,Agatha,-15.2,199.3,997.0,30.0,L,1972-03-22 00:00:00,Agatha 1971/1972,0.0,1972-03-22 00:00:00,0.0,agatha1972
1971/1972,Agatha,-16.8,199.7,990.0,40.0,1,1972-03-22 12:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,0.5,agatha1972
1971/1972,Agatha,-18.0,200.0,970.0,65.0,3,1972-03-23 00:00:00,Agatha 1971/1972,3.0,1972-03-22 00:00:00,1.0,agatha1972
1971/1972,Agatha,-19.3,200.4,965.0,70.0,3,1972-03-23 12:00:00,Agatha 1971/1972,3.0,1972-03-22 00:00:00,1.5,agatha1972
1971/1972,Agatha,-20.8,200.4,980.0,55.0,2,1972-03-24 00:00:00,Agatha 1971/1972,2.0,1972-03-22 00:00:00,2.0,agatha1972
1971/1972,Agatha,-21.2,200.2,980.0,55.0,2,1972-03-24 12:00:00,Agatha 1971/1972,2.0,1972-03-22 00:00:00,2.5,agatha1972
1971/1972,Agatha,-22.3,199.8,990.0,40.0,1,1972-03-25 00:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,3.0,agatha1972
1971/1972,Agatha,-23.7,199.8,990.0,40.0,1,1972-03-25 12:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,3.5,agatha1972
1971/1972,Agatha,-24.8,199.3,990.0,40.0,1,1972-03-26 00:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,4.0,agatha1972
1971/1972,Agatha,-25.1,200.0,990.0,40.0,1,1972-03-26 12:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,4.5,agatha1972
1971/1972,Agatha,-25.2,200.7,990.0,40.0,1,1972-03-27 00:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,5.0,agatha1972
1971/1972,Agatha,-25.6,201.6,990.0,40.0,1,1972-03-27 12:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,5.5,agatha1972
1971/1972,Agatha,-26.0,202.0,990.0,40.0,1,1972-03-28 00:00:00,Agatha 1971/1972,1.0,1972-03-22 00:00:00,6.0,agatha1972
1971/1972,Carlotta,-9.5,151.8,1003.0,,L,1972-01-04 23:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.0,carlotta1972
1971/1972,Carlotta,-10.0,152.2,1002.0,,L,1972-01-05 02:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.125,carlotta1972
1971/1972,Carlotta,-10.5,152.4,1000.0,,L,1972-01-05 05:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.25,carlotta1972
1971/1972,Carlotta,-11.0,152.5,999.0,,L,1972-01-05 08:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.375,carlotta1972
1971/1972,Carlotta,-11.5,152.6,999.0,,L,1972-01-05 11:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.5,carlotta1972
1971/1972,Carlotta,-12.0,152.7,999.0,,L,1972-01-05 14:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.625,carlotta1972
1971/1972,Carlotta,-12.6,152.8,997.0,,L,1972-01-05 17:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.75,carlotta1972
1971/1972,Carlotta,-13.1,152.8,997.0,,L,1972-01-05 20:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,0.875,carlotta1972
1971/1972,Carlotta,-13.7,152.6,997.0,,L,1972-01-05 23:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.0,carlotta1972
1971/1972,Carlotta,-14.2,152.5,997.0,,L,1972-01-06 02:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.125,carlotta1972
1971/1972,Carlotta,-14.8,152.8,997.0,,L,1972-01-06 05:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.25,carlotta1972
1971/1972,Carlotta,-15.2,153.2,997.0,,L,1972-01-06 08:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.375,carlotta1972
1971/1972,Carlotta,-15.5,153.8,997.0,,L,1972-01-06 11:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.5,carlotta1972
1971/1972,Carlotta,-15.7,154.4,997.0,,L,1972-01-06 14:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.625,carlotta1972
1971/1972,Carlotta,-15.9,154.9,997.0,,L,1972-01-06 17:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.75,carlotta1972
1971/1972,Carlotta,-16.0,155.5,997.0,,L,1972-01-06 20:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,1.875,carlotta1972
1971/1972,Carlotta,-15.9,155.9,996.0,,L,1972-01-06 23:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,2.0,carlotta1972
1971/1972,Carlotta,-15.8,156.3,996.0,,L,1972-01-07 02:00:00,Carlotta 1971/1972,0.0,1972-01-04 23:00:00,2.125,carlotta1972
1971/1972,Carlotta,-15.7,156.6,995.0,,1,1972-01-07 05:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,2.25,carlotta1972
1971/1972,Carlotta,-15.5,157.1,995.0,,1,1972-01-07 08:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,2.375,carlotta1972
1971/1972,Carlotta,-15.3,157.4,994.0,,1,1972-01-07 11:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,2.5,carlotta1972
1971/1972,Carlotta,-15.2,157.6,994.0,,1,1972-01-07 14:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,2.625,carlotta1972
1971/1972,Carlotta,-15.0,158.0,993.0,,1,1972-01-07 17:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,2.75,carlotta1972
1971/1972,Carlotta,-14.8,158.2,993.0,,1,1972-01-07 20:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,2.875,carlotta1972
1971/1972,Carlotta,-14.6,158.4,992.0,,1,1972-01-07 23:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.0,carlotta1972
1971/1972,Carlotta,-14.4,158.5,992.0,,1,1972-01-08 02:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.125,carlotta1972
1971/1972,Carlotta,-14.2,158.6,991.0,,1,1972-01-08 05:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.25,carlotta1972
1971/1972,Carlotta,-14.0,158.7,991.0,,1,1972-01-08 08:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.375,carlotta1972
1971/1972,Carlotta,-13.8,158.8,990.0,,1,1972-01-08 11:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.5,carlotta1972
1971/1972,Carlotta,-13.6,158.9,990.0,,1,1972-01-08 14:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.625,carlotta1972
1971/1972,Carlotta,-13.4,159.0,989.0,,1,1972-01-08 17:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.75,carlotta1972
1971/1972,Carlotta,-13.2,159.1,989.0,,1,1972-01-08 20:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,3.875,carlotta1972
1971/1972,Carlotta,-13.0,159.2,988.0,,1,1972-01-08 23:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,4.0,carlotta1972
1971/1972,Carlotta,-12.8,159.2,988.0,,1,1972-01-09 02:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,4.125,carlotta1972
1971/1972,Carlotta,-12.5,159.3,987.0,,1,1972-01-09 05:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,4.25,carlotta1972
1971/1972,Carlotta,-12.3,159.3,987.0,,1,1972-01-09 08:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,4.375,carlotta1972
1971/1972,Carlotta,-12.1,159.3,986.0,,1,1972-01-09 11:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,4.5,carlotta1972
1971/1972,Carlotta,-11.9,159.3,986.0,,1,1972-01-09 14:00:00,Carlotta 1971/1972,1.0,1972-01-04 23:00:00,4.625,carlotta1972
1971/1972,Carlotta,-11.7,159.1,985.0,,2,1972-01-09 17:00:00,Carlotta 1971/1972,2.0,1972-01-04 23:00:00,4.75,carlotta1972
1971/1972,Carlotta,-11.5,159.0,985.0,,2,1972-01-09 20:00:00,Carlotta 1971/1972,2.0,1972-01-04 23:00:00,4.875,carlotta1972
